Object,Filter,MJD,Flux,Error,Tel,Obs
MR_2251-178,i,59850.761772, 8.330, 0.030,1m012,cpt
MR_2251-178,i,59850.762769, 8.357, 0.030,1m012,cpt
MR_2251-178,i,59852.842957, 8.488, 0.029,1m012,cpt
MR_2251-178,i,59852.843953, 8.485, 0.029,1m012,cpt
MR_2251-178,i,59853.286551, 8.728, 0.018,1m008,elp
MR_2251-178,i,59853.287548, 8.592, 0.018,1m008,elp
MR_2251-178,i,59854.078706, 7.164, 0.023,1m009,lsc
MR_2251-178,i,59854.079715,11.759, 0.026,1m009,lsc
MR_2251-178,i,59855.050331, 8.412, 0.032,1m012,cpt
MR_2251-178,i,59855.051409, 8.336, 0.032,1m012,cpt
MR_2251-178,i,59856.080116, 8.172, 0.021,1m004,lsc
MR_2251-178,i,59856.081113, 8.125, 0.021,1m004,lsc
MR_2251-178,i,59857.095574, 9.263, 0.031,1m009,lsc
MR_2251-178,i,59857.096571,11.411, 0.038,1m009,lsc
MR_2251-178,i,59861.120152, 8.464, 0.035,1m005,lsc
MR_2251-178,i,59861.121149, 8.544, 0.035,1m005,lsc
MR_2251-178,i,59861.601137, 8.618, 0.035,1m011,coj
MR_2251-178,i,59861.602134, 8.511, 0.035,1m011,coj
MR_2251-178,i,59863.189797, 8.466, 0.024,1m005,lsc
MR_2251-178,i,59863.190805, 8.481, 0.024,1m005,lsc
MR_2251-178,z,59032.154909, 5.851, 0.008,1m010,cpt
MR_2251-178,z,59032.154909, 5.851, 0.008,1m010,cpt
MR_2251-178,z,59032.159371, 5.833, 0.009,1m010,cpt
MR_2251-178,z,59032.159371, 5.828, 0.009,1m010,cpt
MR_2251-178,z,59037.625651, 6.894, 0.026,1m011,coj
MR_2251-178,z,59037.625651, 6.895, 0.026,1m011,coj
MR_2251-178,z,59037.630126, 6.573, 0.025,1m011,coj
MR_2251-178,z,59037.630126, 6.576, 0.025,1m011,coj
MR_2251-178,z,59044.826481, 5.793, 0.012,1m003,coj
MR_2251-178,z,59044.826481, 5.803, 0.012,1m003,coj
MR_2251-178,z,59044.830962, 5.783, 0.013,1m003,coj
MR_2251-178,z,59044.830962, 5.788, 0.013,1m003,coj
MR_2251-178,z,59049.803531, 5.728, 0.013,1m003,coj
MR_2251-178,z,59049.803531, 5.730, 0.013,1m003,coj
MR_2251-178,z,59049.808008, 5.694, 0.014,1m003,coj
MR_2251-178,z,59049.808008, 5.690, 0.014,1m003,coj
MR_2251-178,z,59054.053696, 5.758, 0.012,1m010,cpt
MR_2251-178,z,59054.053696, 5.773, 0.012,1m010,cpt
MR_2251-178,z,59054.058164, 5.792, 0.012,1m010,cpt
MR_2251-178,z,59054.058164, 5.784, 0.012,1m010,cpt
MR_2251-178,z,59059.169313, 5.666, 0.014,1m010,cpt
MR_2251-178,z,59059.169313, 5.672, 0.014,1m010,cpt
MR_2251-178,z,59059.173796, 5.688, 0.014,1m010,cpt
MR_2251-178,z,59059.173796, 5.680, 0.014,1m010,cpt
MR_2251-178,z,59063.622995, 5.823, 0.021,1m003,coj
MR_2251-178,z,59063.622995, 5.830, 0.021,1m003,coj
MR_2251-178,z,59063.627474, 5.853, 0.019,1m003,coj
MR_2251-178,z,59063.627474, 5.858, 0.019,1m003,coj
MR_2251-178,z,59068.905496, 5.880, 0.023,1m010,cpt
MR_2251-178,z,59068.905496, 5.894, 0.023,1m010,cpt
MR_2251-178,z,59068.909970, 5.900, 0.022,1m010,cpt
MR_2251-178,z,59068.909970, 5.895, 0.022,1m010,cpt
MR_2251-178,z,59073.439183, 5.875, 0.016,1m008,elp
MR_2251-178,z,59073.439183, 5.878, 0.016,1m008,elp
MR_2251-178,z,59073.443671, 5.857, 0.016,1m008,elp
MR_2251-178,z,59073.443671, 5.861, 0.016,1m008,elp
MR_2251-178,z,59078.133546, 7.138, 0.195,1m013,cpt
MR_2251-178,z,59078.133546, 7.189, 0.196,1m013,cpt
MR_2251-178,z,59083.027521, 5.708, 0.012,1m013,cpt
MR_2251-178,z,59083.027521, 5.713, 0.012,1m013,cpt
MR_2251-178,z,59083.031998, 5.726, 0.012,1m013,cpt
MR_2251-178,z,59083.031998, 5.723, 0.012,1m013,cpt
MR_2251-178,z,59087.316224, 5.848, 0.014,1m008,elp
MR_2251-178,z,59087.316224, 5.843, 0.014,1m008,elp
MR_2251-178,z,59087.320727, 5.801, 0.014,1m008,elp
MR_2251-178,z,59087.320727, 5.819, 0.015,1m008,elp
MR_2251-178,z,59096.114560, 5.695, 0.037,1m013,cpt
MR_2251-178,z,59096.114560, 5.689, 0.037,1m013,cpt
MR_2251-178,z,59096.297209, 5.671, 0.021,1m006,elp
MR_2251-178,z,59096.297209, 5.685, 0.021,1m006,elp
MR_2251-178,z,59096.301729, 5.663, 0.022,1m006,elp
MR_2251-178,z,59096.301729, 5.675, 0.022,1m006,elp
MR_2251-178,z,59107.724326, 5.509, 0.014,1m003,coj
MR_2251-178,z,59107.724326, 5.508, 0.014,1m003,coj
MR_2251-178,z,59107.728801, 5.540, 0.014,1m003,coj
MR_2251-178,z,59107.728801, 5.545, 0.014,1m003,coj
MR_2251-178,z,59114.819259, 5.591, 0.013,1m013,cpt
MR_2251-178,z,59114.819259, 5.591, 0.013,1m013,cpt
MR_2251-178,z,59114.823734, 5.596, 0.013,1m013,cpt
MR_2251-178,z,59114.823734, 5.588, 0.013,1m013,cpt
MR_2251-178,z,59119.687218, 5.778, 0.026,1m011,coj
MR_2251-178,z,59119.687218, 5.769, 0.026,1m011,coj
MR_2251-178,z,59119.691702, 5.867, 0.027,1m011,coj
MR_2251-178,z,59119.691702, 5.848, 0.026,1m011,coj
MR_2251-178,z,59124.479536, 5.714, 0.030,1m003,coj
MR_2251-178,z,59124.479536, 5.714, 0.030,1m003,coj
MR_2251-178,z,59124.484016, 5.658, 0.028,1m003,coj
MR_2251-178,z,59124.484016, 5.669, 0.028,1m003,coj
MR_2251-178,z,59131.224128, 5.840, 0.015,1m006,elp
MR_2251-178,z,59131.224128, 5.834, 0.015,1m006,elp
MR_2251-178,z,59131.228605, 5.825, 0.016,1m006,elp
MR_2251-178,z,59131.228605, 5.829, 0.016,1m006,elp
MR_2251-178,z,59136.996601, 5.683, 0.016,1m012,cpt
MR_2251-178,z,59136.996601, 5.685, 0.016,1m012,cpt
MR_2251-178,z,59137.001063, 5.682, 0.016,1m012,cpt
MR_2251-178,z,59137.001063, 5.673, 0.016,1m012,cpt
MR_2251-178,z,59143.803266, 5.625, 0.013,1m013,cpt
MR_2251-178,z,59143.803266, 5.630, 0.013,1m013,cpt
MR_2251-178,z,59143.807741, 5.629, 0.013,1m013,cpt
MR_2251-178,z,59143.807741, 5.622, 0.013,1m013,cpt
MR_2251-178,z,59151.448221, 5.675, 0.018,1m003,coj
MR_2251-178,z,59151.448221, 5.673, 0.018,1m003,coj
MR_2251-178,z,59151.452707, 5.611, 0.018,1m003,coj
MR_2251-178,z,59151.452707, 5.616, 0.018,1m003,coj
MR_2251-178,z,59156.170367, 5.460, 0.013,1m005,lsc
MR_2251-178,z,59156.170367, 5.458, 0.013,1m005,lsc
MR_2251-178,z,59156.174833, 5.452, 0.013,1m005,lsc
MR_2251-178,z,59156.174833, 5.454, 0.013,1m005,lsc
MR_2251-178,z,59162.842647, 5.565, 0.014,1m010,cpt
MR_2251-178,z,59162.842647, 5.552, 0.014,1m010,cpt
MR_2251-178,z,59162.847134, 5.542, 0.014,1m010,cpt
MR_2251-178,z,59162.847134, 5.552, 0.014,1m010,cpt
MR_2251-178,z,59167.503614, 5.577, 0.013,1m011,coj
MR_2251-178,z,59167.503614, 5.577, 0.013,1m011,coj
MR_2251-178,z,59167.508093, 5.531, 0.013,1m011,coj
MR_2251-178,z,59167.508093, 5.535, 0.013,1m011,coj
MR_2251-178,z,59172.052307, 5.269, 0.013,1m004,lsc
MR_2251-178,z,59172.052307, 5.248, 0.013,1m004,lsc
MR_2251-178,z,59172.056770, 5.242, 0.013,1m004,lsc
MR_2251-178,z,59172.056770, 5.243, 0.013,1m004,lsc
MR_2251-178,z,59182.144777, 5.724, 0.019,1m006,elp
MR_2251-178,z,59182.144777, 5.734, 0.019,1m006,elp
MR_2251-178,z,59182.149268, 5.776, 0.019,1m006,elp
MR_2251-178,z,59182.149268, 5.752, 0.019,1m006,elp
MR_2251-178,z,59186.849354, 5.530, 0.016,1m010,cpt
MR_2251-178,z,59186.849354, 5.536, 0.016,1m010,cpt
MR_2251-178,z,59186.853823, 5.499, 0.016,1m010,cpt
MR_2251-178,z,59186.853823, 5.515, 0.016,1m010,cpt
MR_2251-178,z,59192.486443, 5.443, 0.020,1m003,coj
MR_2251-178,z,59192.486443, 5.450, 0.020,1m003,coj
MR_2251-178,z,59192.490922, 5.457, 0.019,1m003,coj
MR_2251-178,z,59192.490922, 5.462, 0.019,1m003,coj
MR_2251-178,z,59197.063079, 5.028, 0.014,1m004,lsc
MR_2251-178,z,59197.063079, 5.050, 0.014,1m004,lsc
MR_2251-178,z,59197.067588, 5.052, 0.014,1m004,lsc
MR_2251-178,z,59197.067588, 5.066, 0.014,1m004,lsc
MR_2251-178,z,59205.066550, 5.085, 0.017,1m004,lsc
MR_2251-178,z,59205.066550, 5.096, 0.017,1m004,lsc
MR_2251-178,z,59205.071011, 5.065, 0.017,1m004,lsc
MR_2251-178,z,59205.071011, 5.068, 0.017,1m004,lsc
MR_2251-178,z,59336.166849, 5.621, 0.025,1m010,cpt
MR_2251-178,z,59336.166849, 5.651, 0.025,1m010,cpt
MR_2251-178,z,59336.171332, 5.669, 0.026,1m010,cpt
MR_2251-178,z,59336.171332, 5.645, 0.026,1m010,cpt
MR_2251-178,z,59343.137164, 6.069, 0.020,1m012,cpt
MR_2251-178,z,59343.137164, 6.069, 0.020,1m012,cpt
MR_2251-178,z,59343.141645, 6.045, 0.020,1m012,cpt
MR_2251-178,z,59343.141645, 6.031, 0.020,1m012,cpt
MR_2251-178,z,59348.173812, 6.009, 0.018,1m012,cpt
MR_2251-178,z,59348.173812, 6.009, 0.018,1m012,cpt
MR_2251-178,z,59348.178286, 6.028, 0.021,1m012,cpt
MR_2251-178,z,59348.178286, 6.020, 0.021,1m012,cpt
MR_2251-178,z,59352.816912, 5.883, 0.015,1m011,coj
MR_2251-178,z,59352.816912, 5.879, 0.015,1m011,coj
MR_2251-178,z,59352.821391, 5.931, 0.016,1m011,coj
MR_2251-178,z,59352.821391, 5.919, 0.016,1m011,coj
MR_2251-178,z,59354.174288, 7.033, 0.194,1m012,cpt
MR_2251-178,z,59354.174288, 7.006, 0.193,1m012,cpt
MR_2251-178,z,59356.811468, 6.047, 0.024,1m011,coj
MR_2251-178,z,59356.811468, 6.052, 0.024,1m011,coj
MR_2251-178,z,59356.813169, 6.038, 0.024,1m011,coj
MR_2251-178,z,59356.813169, 6.026, 0.024,1m011,coj
MR_2251-178,z,59357.368519, 6.032, 0.022,1m009,lsc
MR_2251-178,z,59357.368519, 6.032, 0.022,1m009,lsc
MR_2251-178,z,59357.370205, 6.009, 0.022,1m009,lsc
MR_2251-178,z,59357.370205, 6.003, 0.022,1m009,lsc
MR_2251-178,z,59358.432924, 5.772, 0.024,1m004,lsc
MR_2251-178,z,59358.432924, 5.755, 0.024,1m004,lsc
MR_2251-178,z,59358.434622, 5.766, 0.025,1m004,lsc
MR_2251-178,z,59358.434622, 5.766, 0.025,1m004,lsc
MR_2251-178,z,59362.085811, 6.196, 0.038,1m013,cpt
MR_2251-178,z,59362.085811, 6.191, 0.038,1m013,cpt
MR_2251-178,z,59362.087509, 6.210, 0.037,1m013,cpt
MR_2251-178,z,59362.087509, 6.211, 0.037,1m013,cpt
MR_2251-178,z,59365.169030, 6.057, 0.084,1m012,cpt
MR_2251-178,z,59365.169030, 6.065, 0.084,1m012,cpt
MR_2251-178,z,59365.170723, 6.030, 0.079,1m012,cpt
MR_2251-178,z,59365.170723, 6.027, 0.079,1m012,cpt
MR_2251-178,z,59365.380671, 5.960, 0.031,1m005,lsc
MR_2251-178,z,59365.380671, 5.960, 0.031,1m005,lsc
MR_2251-178,z,59365.382369, 5.980, 0.030,1m005,lsc
MR_2251-178,z,59365.382369, 5.985, 0.030,1m005,lsc
MR_2251-178,z,59369.365083, 6.041, 0.024,1m005,lsc
MR_2251-178,z,59369.365083, 6.045, 0.024,1m005,lsc
MR_2251-178,z,59369.366780, 6.051, 0.024,1m005,lsc
MR_2251-178,z,59369.366780, 6.041, 0.024,1m005,lsc
MR_2251-178,z,59370.418790, 6.077, 0.023,1m009,lsc
MR_2251-178,z,59370.418790, 6.069, 0.023,1m009,lsc
MR_2251-178,z,59370.420483, 6.080, 0.023,1m009,lsc
MR_2251-178,z,59370.420483, 6.090, 0.023,1m009,lsc
MR_2251-178,z,59371.432617, 5.810, 0.022,1m004,lsc
MR_2251-178,z,59371.432617, 5.809, 0.022,1m004,lsc
MR_2251-178,z,59371.434309, 5.771, 0.022,1m004,lsc
MR_2251-178,z,59371.434309, 5.782, 0.022,1m004,lsc
MR_2251-178,z,59372.311450, 6.255, 0.025,1m009,lsc
MR_2251-178,z,59372.311450, 6.252, 0.025,1m009,lsc
MR_2251-178,z,59372.313142, 6.206, 0.024,1m009,lsc
MR_2251-178,z,59372.313142, 6.187, 0.024,1m009,lsc
MR_2251-178,z,59373.446919, 5.980, 0.027,1m008,elp
MR_2251-178,z,59373.446919, 5.976, 0.027,1m008,elp
MR_2251-178,z,59373.448612, 5.950, 0.027,1m008,elp
MR_2251-178,z,59373.448612, 5.944, 0.026,1m008,elp
MR_2251-178,z,59374.307953, 5.881, 0.024,1m005,lsc
MR_2251-178,z,59374.307953, 5.878, 0.024,1m005,lsc
MR_2251-178,z,59374.309657, 5.840, 0.023,1m005,lsc
MR_2251-178,z,59374.309657, 5.841, 0.023,1m005,lsc
MR_2251-178,z,59375.439815, 5.921, 0.021,1m009,lsc
MR_2251-178,z,59375.439815, 5.906, 0.021,1m009,lsc
MR_2251-178,z,59375.441519, 5.908, 0.021,1m009,lsc
MR_2251-178,z,59375.441519, 5.905, 0.021,1m009,lsc
MR_2251-178,z,59379.102164, 5.882, 0.042,1m010,cpt
MR_2251-178,z,59379.102164, 5.887, 0.042,1m010,cpt
MR_2251-178,z,59379.103858, 5.902, 0.047,1m010,cpt
MR_2251-178,z,59379.103858, 5.909, 0.047,1m010,cpt
MR_2251-178,z,59380.314838, 6.041, 0.021,1m009,lsc
MR_2251-178,z,59380.314838, 6.038, 0.021,1m009,lsc
MR_2251-178,z,59380.316535, 6.022, 0.021,1m009,lsc
MR_2251-178,z,59380.316535, 6.015, 0.021,1m009,lsc
MR_2251-178,z,59384.276566, 6.070, 0.021,1m005,lsc
MR_2251-178,z,59384.276566, 6.073, 0.021,1m005,lsc
MR_2251-178,z,59384.278258, 5.990, 0.021,1m005,lsc
MR_2251-178,z,59384.278258, 6.002, 0.021,1m005,lsc
MR_2251-178,z,59404.453936, 6.060, 0.029,1m008,elp
MR_2251-178,z,59404.453936, 6.052, 0.029,1m008,elp
MR_2251-178,z,59404.455629, 6.106, 0.030,1m008,elp
MR_2251-178,z,59404.455629, 6.106, 0.030,1m008,elp
MR_2251-178,z,59405.370354, 5.748, 0.022,1m004,lsc
MR_2251-178,z,59405.370354, 5.766, 0.022,1m004,lsc
MR_2251-178,z,59405.372046, 5.748, 0.022,1m004,lsc
MR_2251-178,z,59405.372046, 5.732, 0.022,1m004,lsc
MR_2251-178,z,59406.412013, 6.059, 0.025,1m009,lsc
MR_2251-178,z,59406.412013, 6.071, 0.025,1m009,lsc
MR_2251-178,z,59406.413710, 6.096, 0.028,1m009,lsc
MR_2251-178,z,59406.413710, 6.098, 0.028,1m009,lsc
MR_2251-178,z,59408.439865, 5.912, 0.022,1m009,lsc
MR_2251-178,z,59408.439865, 5.912, 0.022,1m009,lsc
MR_2251-178,z,59408.441604, 5.945, 0.022,1m009,lsc
MR_2251-178,z,59408.441604, 5.946, 0.022,1m009,lsc
MR_2251-178,z,59409.422913, 5.899, 0.020,1m009,lsc
MR_2251-178,z,59409.422913, 5.906, 0.020,1m009,lsc
MR_2251-178,z,59409.424610, 5.882, 0.020,1m009,lsc
MR_2251-178,z,59409.424610, 5.881, 0.020,1m009,lsc
MR_2251-178,z,59410.177731, 5.977, 0.023,1m005,lsc
MR_2251-178,z,59410.177731, 5.968, 0.023,1m005,lsc
MR_2251-178,z,59410.179427, 5.957, 0.022,1m005,lsc
MR_2251-178,z,59410.179427, 5.969, 0.022,1m005,lsc
MR_2251-178,z,59411.434805, 5.940, 0.020,1m009,lsc
MR_2251-178,z,59411.434805, 5.949, 0.020,1m009,lsc
MR_2251-178,z,59411.436495, 5.953, 0.020,1m009,lsc
MR_2251-178,z,59411.436495, 5.954, 0.020,1m009,lsc
MR_2251-178,z,59412.190620, 6.128, 0.021,1m009,lsc
MR_2251-178,z,59412.190620, 6.126, 0.021,1m009,lsc
MR_2251-178,z,59412.192318, 6.152, 0.022,1m009,lsc
MR_2251-178,z,59412.192318, 6.145, 0.022,1m009,lsc
MR_2251-178,z,59413.281058, 5.823, 0.029,1m004,lsc
MR_2251-178,z,59413.281058, 5.815, 0.029,1m004,lsc
MR_2251-178,z,59413.282748, 5.821, 0.029,1m004,lsc
MR_2251-178,z,59413.282748, 5.812, 0.029,1m004,lsc
MR_2251-178,z,59413.976040, 5.959, 0.029,1m012,cpt
MR_2251-178,z,59413.976040, 5.943, 0.029,1m012,cpt
MR_2251-178,z,59413.977726, 5.999, 0.029,1m012,cpt
MR_2251-178,z,59413.977726, 5.995, 0.029,1m012,cpt
MR_2251-178,z,59418.150451, 6.356, 0.105,1m005,lsc
MR_2251-178,z,59418.150451, 6.327, 0.105,1m005,lsc
MR_2251-178,z,59418.152141, 6.342, 0.064,1m005,lsc
MR_2251-178,z,59418.152141, 6.341, 0.064,1m005,lsc
MR_2251-178,z,59419.147951, 6.267, 0.062,1m005,lsc
MR_2251-178,z,59419.147951, 6.268, 0.062,1m005,lsc
MR_2251-178,z,59419.149645, 6.251, 0.062,1m005,lsc
MR_2251-178,z,59419.149645, 6.246, 0.062,1m005,lsc
MR_2251-178,z,59423.220209, 6.146, 0.031,1m009,lsc
MR_2251-178,z,59423.220209, 6.146, 0.031,1m009,lsc
MR_2251-178,z,59423.221914, 6.092, 0.031,1m009,lsc
MR_2251-178,z,59423.221914, 6.093, 0.031,1m009,lsc
MR_2251-178,z,59423.314754, 5.922, 0.030,1m004,lsc
MR_2251-178,z,59423.314754, 5.929, 0.030,1m004,lsc
MR_2251-178,z,59423.316442, 5.910, 0.030,1m004,lsc
MR_2251-178,z,59423.316442, 5.906, 0.030,1m004,lsc
MR_2251-178,z,59424.351359, 5.967, 0.023,1m005,lsc
MR_2251-178,z,59424.351359, 5.972, 0.023,1m005,lsc
MR_2251-178,z,59424.353054, 5.977, 0.023,1m005,lsc
MR_2251-178,z,59424.353054, 5.983, 0.023,1m005,lsc
MR_2251-178,z,59425.392839, 6.091, 0.023,1m005,lsc
MR_2251-178,z,59425.392839, 6.091, 0.023,1m005,lsc
MR_2251-178,z,59425.394537, 6.113, 0.023,1m005,lsc
MR_2251-178,z,59425.394537, 6.100, 0.023,1m005,lsc
MR_2251-178,z,59427.118644, 5.967, 0.030,1m013,cpt
MR_2251-178,z,59427.118644, 5.969, 0.030,1m013,cpt
MR_2251-178,z,59427.120359, 6.048, 0.038,1m013,cpt
MR_2251-178,z,59427.120359, 6.045, 0.038,1m013,cpt
MR_2251-178,z,59428.116300, 6.235, 0.032,1m012,cpt
MR_2251-178,z,59428.116300, 6.249, 0.032,1m012,cpt
MR_2251-178,z,59428.118008, 6.345, 0.032,1m012,cpt
MR_2251-178,z,59428.118008, 6.333, 0.032,1m012,cpt
MR_2251-178,z,59430.094344, 6.134, 0.023,1m001,tfn
MR_2251-178,z,59430.094344, 6.129, 0.023,1m001,tfn
MR_2251-178,z,59430.096046, 6.150, 0.023,1m001,tfn
MR_2251-178,z,59430.096046, 6.149, 0.023,1m001,tfn
MR_2251-178,z,59431.132703, 6.007, 0.031,1m010,cpt
MR_2251-178,z,59431.132703, 6.002, 0.031,1m010,cpt
MR_2251-178,z,59431.134398, 5.995, 0.031,1m010,cpt
MR_2251-178,z,59431.134398, 5.978, 0.031,1m010,cpt
MR_2251-178,z,59432.112310, 6.057, 0.025,1m013,cpt
MR_2251-178,z,59432.112310, 6.058, 0.025,1m013,cpt
MR_2251-178,z,59432.114014, 6.070, 0.025,1m013,cpt
MR_2251-178,z,59432.114014, 6.065, 0.025,1m013,cpt
MR_2251-178,z,59433.074441, 6.159, 0.025,1m010,cpt
MR_2251-178,z,59433.074441, 6.160, 0.025,1m010,cpt
MR_2251-178,z,59433.076134, 6.128, 0.025,1m010,cpt
MR_2251-178,z,59433.076134, 6.125, 0.025,1m010,cpt
MR_2251-178,z,59433.360147, 6.237, 0.021,1m009,lsc
MR_2251-178,z,59433.360147, 6.231, 0.021,1m009,lsc
MR_2251-178,z,59433.361847, 6.172, 0.022,1m009,lsc
MR_2251-178,z,59433.361847, 6.166, 0.022,1m009,lsc
MR_2251-178,z,59435.324734, 5.902, 0.020,1m004,lsc
MR_2251-178,z,59435.324734, 5.908, 0.020,1m004,lsc
MR_2251-178,z,59435.326426, 5.919, 0.020,1m004,lsc
MR_2251-178,z,59435.326426, 5.940, 0.020,1m004,lsc
MR_2251-178,z,59436.290038, 6.254, 0.020,1m005,lsc
MR_2251-178,z,59436.290038, 6.255, 0.020,1m005,lsc
MR_2251-178,z,59436.291738, 6.253, 0.020,1m005,lsc
MR_2251-178,z,59436.291738, 6.260, 0.020,1m005,lsc
MR_2251-178,z,59437.368348, 6.169, 0.021,1m005,lsc
MR_2251-178,z,59437.368348, 6.171, 0.021,1m005,lsc
MR_2251-178,z,59437.370052, 6.205, 0.021,1m005,lsc
MR_2251-178,z,59437.370052, 6.208, 0.021,1m005,lsc
MR_2251-178,z,59440.161721, 6.195, 0.021,1m009,lsc
MR_2251-178,z,59440.161721, 6.182, 0.021,1m009,lsc
MR_2251-178,z,59440.163426, 6.215, 0.021,1m009,lsc
MR_2251-178,z,59440.163426, 6.217, 0.021,1m009,lsc
MR_2251-178,z,59442.472941, 6.148, 0.030,1m011,coj
MR_2251-178,z,59442.472941, 6.151, 0.030,1m011,coj
MR_2251-178,z,59442.474647, 6.115, 0.030,1m011,coj
MR_2251-178,z,59442.474647, 6.110, 0.030,1m011,coj
MR_2251-178,z,59442.827800, 6.494, 0.174,1m010,cpt
MR_2251-178,z,59442.827800, 6.465, 0.174,1m010,cpt
MR_2251-178,z,59442.829493, 6.307, 0.121,1m010,cpt
MR_2251-178,z,59442.829493, 6.316, 0.121,1m010,cpt
MR_2251-178,z,59444.084699, 5.823, 0.028,1m004,lsc
MR_2251-178,z,59444.084699, 5.821, 0.028,1m004,lsc
MR_2251-178,z,59444.086391, 5.861, 0.028,1m004,lsc
MR_2251-178,z,59444.086391, 5.856, 0.028,1m004,lsc
MR_2251-178,z,59445.464786, 6.033, 0.037,1m011,coj
MR_2251-178,z,59445.464786, 6.037, 0.037,1m011,coj
MR_2251-178,z,59445.466481, 6.075, 0.037,1m011,coj
MR_2251-178,z,59445.466481, 6.049, 0.037,1m011,coj
MR_2251-178,z,59447.188661, 5.928, 0.051,1m009,lsc
MR_2251-178,z,59447.188661, 5.936, 0.051,1m009,lsc
MR_2251-178,z,59447.190354, 6.053, 0.052,1m009,lsc
MR_2251-178,z,59447.190354, 6.059, 0.052,1m009,lsc
MR_2251-178,z,59451.616283, 6.121, 0.034,1m011,coj
MR_2251-178,z,59451.616283, 6.134, 0.034,1m011,coj
MR_2251-178,z,59451.617987, 6.157, 0.033,1m011,coj
MR_2251-178,z,59451.617987, 6.148, 0.033,1m011,coj
MR_2251-178,z,59452.239663, 6.047, 0.023,1m005,lsc
MR_2251-178,z,59452.239663, 6.038, 0.022,1m005,lsc
MR_2251-178,z,59452.241367, 6.107, 0.022,1m005,lsc
MR_2251-178,z,59452.241367, 6.102, 0.022,1m005,lsc
MR_2251-178,z,59453.365592, 6.198, 0.027,1m005,lsc
MR_2251-178,z,59453.365592, 6.185, 0.027,1m005,lsc
MR_2251-178,z,59453.367290, 6.211, 0.027,1m005,lsc
MR_2251-178,z,59453.367290, 6.197, 0.027,1m005,lsc
MR_2251-178,z,59454.362945, 6.219, 0.036,1m009,lsc
MR_2251-178,z,59454.362945, 6.225, 0.036,1m009,lsc
MR_2251-178,z,59454.364637, 6.210, 0.030,1m009,lsc
MR_2251-178,z,59454.364637, 6.189, 0.030,1m009,lsc
MR_2251-178,z,59455.387421, 6.201, 0.025,1m005,lsc
MR_2251-178,z,59455.387421, 6.197, 0.025,1m005,lsc
MR_2251-178,z,59455.389114, 6.200, 0.025,1m005,lsc
MR_2251-178,z,59455.389114, 6.195, 0.025,1m005,lsc
MR_2251-178,z,59456.288827, 6.084, 0.019,1m009,lsc
MR_2251-178,z,59456.288827, 6.072, 0.019,1m009,lsc
MR_2251-178,z,59456.290530, 6.095, 0.020,1m009,lsc
MR_2251-178,z,59456.290530, 6.091, 0.020,1m009,lsc
MR_2251-178,z,59457.768930, 6.183, 0.032,1m003,coj
MR_2251-178,z,59457.768930, 6.172, 0.032,1m003,coj
MR_2251-178,z,59457.770636, 6.210, 0.032,1m003,coj
MR_2251-178,z,59457.770636, 6.172, 0.032,1m003,coj
MR_2251-178,z,59458.653634, 6.059, 0.024,1m003,coj
MR_2251-178,z,59458.653634, 6.070, 0.024,1m003,coj
MR_2251-178,z,59458.655338, 6.059, 0.024,1m003,coj
MR_2251-178,z,59458.655338, 6.065, 0.024,1m003,coj
MR_2251-178,z,59459.988384, 5.997, 0.025,1m013,cpt
MR_2251-178,z,59459.988384, 6.000, 0.025,1m013,cpt
MR_2251-178,z,59459.990076, 5.981, 0.025,1m013,cpt
MR_2251-178,z,59459.990076, 5.982, 0.025,1m013,cpt
MR_2251-178,z,59461.033259, 5.972, 0.022,1m009,lsc
MR_2251-178,z,59461.033259, 5.981, 0.022,1m009,lsc
MR_2251-178,z,59461.034957, 6.056, 0.022,1m009,lsc
MR_2251-178,z,59461.034957, 6.065, 0.022,1m009,lsc
MR_2251-178,z,59462.032337, 6.124, 0.025,1m013,cpt
MR_2251-178,z,59462.032337, 6.124, 0.025,1m013,cpt
MR_2251-178,z,59462.034042, 6.190, 0.025,1m013,cpt
MR_2251-178,z,59462.034042, 6.199, 0.026,1m013,cpt
MR_2251-178,z,59463.114468, 6.098, 0.020,1m009,lsc
MR_2251-178,z,59463.114468, 6.092, 0.020,1m009,lsc
MR_2251-178,z,59463.116171, 6.065, 0.020,1m009,lsc
MR_2251-178,z,59463.116171, 6.065, 0.020,1m009,lsc
MR_2251-178,z,59464.140721, 6.185, 0.034,1m001,tfn
MR_2251-178,z,59464.140721, 6.201, 0.034,1m001,tfn
MR_2251-178,z,59464.142426, 6.163, 0.034,1m001,tfn
MR_2251-178,z,59464.142426, 6.157, 0.034,1m001,tfn
MR_2251-178,z,59465.153057, 5.903, 0.026,1m004,lsc
MR_2251-178,z,59465.153057, 5.900, 0.026,1m004,lsc
MR_2251-178,z,59465.154739, 6.029, 0.028,1m004,lsc
MR_2251-178,z,59465.154739, 6.025, 0.028,1m004,lsc
MR_2251-178,z,59465.994600, 6.099, 0.036,1m010,cpt
MR_2251-178,z,59465.994600, 6.111, 0.036,1m010,cpt
MR_2251-178,z,59465.996293, 6.082, 0.029,1m010,cpt
MR_2251-178,z,59465.996293, 6.073, 0.029,1m010,cpt
MR_2251-178,z,59467.279174, 6.191, 0.020,1m009,lsc
MR_2251-178,z,59467.279174, 6.189, 0.020,1m009,lsc
MR_2251-178,z,59468.298150, 5.853, 0.025,1m004,lsc
MR_2251-178,z,59468.298150, 5.858, 0.025,1m004,lsc
